instance_id,rdf:type,oa:hasSource,oa:hasSelector
viewsari:textchunk_241,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-45,viewsari:position-selector_241
viewsari:textchunk_242,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-45,viewsari:position-selector_242
viewsari:textchunk_243,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-45,viewsari:position-selector_243
viewsari:textchunk_244,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-45,viewsari:position-selector_244
viewsari:textchunk_245,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-45,viewsari:position-selector_245
viewsari:textchunk_246,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_246
viewsari:textchunk_247,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_247
viewsari:textchunk_248,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_248
viewsari:textchunk_249,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_249
viewsari:textchunk_250,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_250
viewsari:textchunk_251,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_251
viewsari:textchunk_252,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_252
viewsari:textchunk_253,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_253
viewsari:textchunk_254,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_254
viewsari:textchunk_255,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_255
viewsari:textchunk_256,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_256
viewsari:textchunk_257,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_257
viewsari:textchunk_258,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_258
viewsari:textchunk_259,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_259
viewsari:textchunk_260,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_260
viewsari:textchunk_261,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_261
viewsari:textchunk_262,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_262
viewsari:textchunk_263,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_263
viewsari:textchunk_264,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_264
viewsari:textchunk_265,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_265
viewsari:textchunk_266,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_266
viewsari:textchunk_267,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-46,viewsari:position-selector_267
viewsari:textchunk_268,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-47,viewsari:position-selector_268
viewsari:textchunk_269,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-47,viewsari:position-selector_269
viewsari:textchunk_270,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-49,viewsari:position-selector_270
viewsari:textchunk_271,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-49,viewsari:position-selector_271
viewsari:textchunk_272,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-49,viewsari:position-selector_272
viewsari:textchunk_273,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-49,viewsari:position-selector_273
viewsari:textchunk_274,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-49,viewsari:position-selector_274
viewsari:textchunk_275,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-49,viewsari:position-selector_275
viewsari:textchunk_276,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-49,viewsari:position-selector_276
viewsari:textchunk_277,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-49,viewsari:position-selector_277
viewsari:textchunk_278,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_278
viewsari:textchunk_279,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_279
viewsari:textchunk_280,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_280
viewsari:textchunk_281,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_281
viewsari:textchunk_282,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_282
viewsari:textchunk_283,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_283
viewsari:textchunk_284,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_284
viewsari:textchunk_285,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_285
viewsari:textchunk_286,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_286
viewsari:textchunk_287,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_287
viewsari:textchunk_288,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_288
viewsari:textchunk_289,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_289
viewsari:textchunk_290,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_290
viewsari:textchunk_291,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-50,viewsari:position-selector_291
viewsari:textchunk_292,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_292
viewsari:textchunk_293,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_293
viewsari:textchunk_294,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_294
viewsari:textchunk_295,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_295
viewsari:textchunk_296,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_296
viewsari:textchunk_297,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_297
viewsari:textchunk_298,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_298
viewsari:textchunk_299,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_299
viewsari:textchunk_300,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_300
viewsari:textchunk_301,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-51,viewsari:position-selector_301
viewsari:textchunk_302,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-53,viewsari:position-selector_302
viewsari:textchunk_303,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-53,viewsari:position-selector_303
viewsari:textchunk_304,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-53,viewsari:position-selector_304
viewsari:textchunk_305,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-55,viewsari:position-selector_305
viewsari:textchunk_306,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-55,viewsari:position-selector_306
viewsari:textchunk_307,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-55,viewsari:position-selector_307
viewsari:textchunk_308,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-55,viewsari:position-selector_308
viewsari:textchunk_309,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-55,viewsari:position-selector_309
viewsari:textchunk_310,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-57,viewsari:position-selector_310
viewsari:textchunk_311,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-57,viewsari:position-selector_311
viewsari:textchunk_312,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-67,viewsari:position-selector_312
viewsari:textchunk_313,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-67,viewsari:position-selector_313
viewsari:textchunk_314,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-67,viewsari:position-selector_314
viewsari:textchunk_315,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-67,viewsari:position-selector_315
viewsari:textchunk_316,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-67,viewsari:position-selector_316
viewsari:textchunk_317,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-67,viewsari:position-selector_317
viewsari:textchunk_318,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-67,viewsari:position-selector_318
viewsari:textchunk_319,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-67,viewsari:position-selector_319
viewsari:textchunk_320,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-67,viewsari:position-selector_320
viewsari:textchunk_321,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_321
viewsari:textchunk_322,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_322
viewsari:textchunk_323,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_323
viewsari:textchunk_324,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_324
viewsari:textchunk_325,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_325
viewsari:textchunk_326,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_326
viewsari:textchunk_327,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_327
viewsari:textchunk_328,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_328
viewsari:textchunk_329,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_329
viewsari:textchunk_330,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-70,viewsari:position-selector_330
viewsari:textchunk_331,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-73,viewsari:position-selector_331
viewsari:textchunk_332,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-73,viewsari:position-selector_332
viewsari:textchunk_333,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-73,viewsari:position-selector_333
viewsari:textchunk_334,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-73,viewsari:position-selector_334
viewsari:textchunk_335,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-73,viewsari:position-selector_335
viewsari:textchunk_336,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-73,viewsari:position-selector_336
viewsari:textchunk_337,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-73,viewsari:position-selector_337
viewsari:textchunk_338,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-73,viewsari:position-selector_338
viewsari:textchunk_339,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-74,viewsari:position-selector_339
viewsari:textchunk_340,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-74,viewsari:position-selector_340
viewsari:textchunk_341,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-74,viewsari:position-selector_341
viewsari:textchunk_342,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-74,viewsari:position-selector_342
viewsari:textchunk_343,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-75,viewsari:position-selector_343
viewsari:textchunk_344,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-75,viewsari:position-selector_344
viewsari:textchunk_345,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-75,viewsari:position-selector_345
viewsari:textchunk_346,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-75,viewsari:position-selector_346
viewsari:textchunk_347,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-75,viewsari:position-selector_347
viewsari:textchunk_348,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-75,viewsari:position-selector_348
viewsari:textchunk_349,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-75,viewsari:position-selector_349
viewsari:textchunk_350,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-77,viewsari:position-selector_350
viewsari:textchunk_351,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-77,viewsari:position-selector_351
viewsari:textchunk_352,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-77,viewsari:position-selector_352
viewsari:textchunk_353,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_353
viewsari:textchunk_354,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_354
viewsari:textchunk_355,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_355
viewsari:textchunk_356,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_356
viewsari:textchunk_357,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_357
viewsari:textchunk_358,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_358
viewsari:textchunk_359,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_359
viewsari:textchunk_360,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_360
viewsari:textchunk_361,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_361
viewsari:textchunk_362,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-78,viewsari:position-selector_362
viewsari:textchunk_363,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-79,viewsari:position-selector_363
viewsari:textchunk_364,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-79,viewsari:position-selector_364
viewsari:textchunk_365,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-79,viewsari:position-selector_365
viewsari:textchunk_366,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-79,viewsari:position-selector_366
viewsari:textchunk_367,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-79,viewsari:position-selector_367
viewsari:textchunk_368,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-80,viewsari:position-selector_368
viewsari:textchunk_369,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-80,viewsari:position-selector_369
viewsari:textchunk_370,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-80,viewsari:position-selector_370
viewsari:textchunk_371,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-80,viewsari:position-selector_371
viewsari:textchunk_372,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-81,viewsari:position-selector_372
viewsari:textchunk_373,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-81,viewsari:position-selector_373
viewsari:textchunk_374,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-81,viewsari:position-selector_374
viewsari:textchunk_375,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-81,viewsari:position-selector_375
viewsari:textchunk_376,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-81,viewsari:position-selector_376
viewsari:textchunk_377,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-81,viewsari:position-selector_377
viewsari:textchunk_378,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-82,viewsari:position-selector_378
viewsari:textchunk_379,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-82,viewsari:position-selector_379
viewsari:textchunk_380,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-82,viewsari:position-selector_380
viewsari:textchunk_381,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-82,viewsari:position-selector_381
viewsari:textchunk_382,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-83,viewsari:position-selector_382
viewsari:textchunk_383,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-83,viewsari:position-selector_383
viewsari:textchunk_384,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-83,viewsari:position-selector_384
viewsari:textchunk_385,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-83,viewsari:position-selector_385
viewsari:textchunk_386,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-83,viewsari:position-selector_386
viewsari:textchunk_387,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-83,viewsari:position-selector_387
viewsari:textchunk_388,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-83,viewsari:position-selector_388
viewsari:textchunk_389,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-83,viewsari:position-selector_389
viewsari:textchunk_390,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-85,viewsari:position-selector_390
viewsari:textchunk_391,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-85,viewsari:position-selector_391
viewsari:textchunk_392,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-85,viewsari:position-selector_392
viewsari:textchunk_393,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-85,viewsari:position-selector_393
viewsari:textchunk_394,doco:TextChunk,viewsari:the_lives_1568_volume-1_paragraph-89,viewsari:position-selector_394
