"instance_id","rdf:type","rdf_type_2","rdfs:label","frbr:is part of","frbr:has embodiment","rdfs:seeAlso","page_number","biography_slug","vol","level"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_taddeo-bartoli-bio_page_62","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Taddeo Bartoli, Page 62","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_taddeo-bartoli-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_62","62","taddeo-bartoli","2","manifestation"
"viewsari:the_lives_1568_volume-2_taddeo-bartoli-bio_page_63","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Taddeo Bartoli, Page 63","viewsari:the_lives_1568_volume-2_taddeo-bartoli-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_taddeo-bartoli-bio_page_63","","63","taddeo-bartoli","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_taddeo-bartoli-bio_page_63","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Taddeo Bartoli, Page 63","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_taddeo-bartoli-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_63","63","taddeo-bartoli","2","manifestation"
"viewsari:the_lives_1568_volume-2_taddeo-bartoli-bio_page_64","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Taddeo Bartoli, Page 64","viewsari:the_lives_1568_volume-2_taddeo-bartoli-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_taddeo-bartoli-bio_page_64","","64","taddeo-bartoli","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_taddeo-bartoli-bio_page_64","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Taddeo Bartoli, Page 64","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_taddeo-bartoli-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_64","64","taddeo-bartoli","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_65","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 65","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_65","","65","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_65","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 65","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_65","65","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_66","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 66","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_66","","66","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_66","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 66","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_66","66","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_67","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 67","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_67","","67","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_67","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 67","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_67","67","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_68","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 68","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_68","","68","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_68","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 68","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_68","68","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_69","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 69","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_69","","69","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_69","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 69","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_69","69","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_70","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 70","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_70","","70","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_70","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 70","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_70","70","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_71","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 71","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_71","","71","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_71","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 71","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_71","71","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_72","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 72","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_72","","72","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_72","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 72","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_72","72","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_73","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 73","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_73","","73","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_73","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 73","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_73","73","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_74","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 74","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_74","","74","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_74","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 74","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_74","74","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_75","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 75","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_75","","75","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_75","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 75","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_75","75","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_76","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 76","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_76","","76","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_76","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 76","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_76","76","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_77","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 77","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_77","","77","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_77","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 77","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_77","77","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_78","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 78","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_78","","78","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_78","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 78","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_78","78","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_79","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 79","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_79","","79","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_79","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 79","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_79","79","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_80","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 80","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_80","","80","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_80","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 80","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_80","80","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_81","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 81","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_81","","81","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_81","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 81","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_81","81","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_82","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 82","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_82","","82","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_82","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 82","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_82","82","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_83","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 83","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_83","","83","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_83","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 83","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_83","83","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_84","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 84","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_84","","84","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_84","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 84","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_84","84","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_85","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 85","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_85","","85","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_85","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 85","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_85","85","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_86","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 86","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_86","","86","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_86","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 86","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_86","86","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_87","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 87","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_87","","87","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_87","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 87","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_87","87","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio_page_88","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Lorenzo di Bicci, Page 88","viewsari:the_lives_1568_volume-2_lorenzo-di-bicci-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_88","","88","lorenzo-di-bicci","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio_page_88","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Lorenzo di Bicci, Page 88","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_lorenzo-di-bicci-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_88","88","lorenzo-di-bicci","2","manifestation"
"viewsari:the_lives_1568_volume-2_jacopo-della-quercia-bio_page_89","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Jacopo della Quercia, Page 89","viewsari:the_lives_1568_volume-2_jacopo-della-quercia-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_jacopo-della-quercia-bio_page_89","","89","jacopo-della-quercia","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_jacopo-della-quercia-bio_page_89","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Jacopo della Quercia, Page 89","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_jacopo-della-quercia-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_89","89","jacopo-della-quercia","2","manifestation"
"viewsari:the_lives_1568_volume-2_jacopo-della-quercia-bio_page_90","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Jacopo della Quercia, Page 90","viewsari:the_lives_1568_volume-2_jacopo-della-quercia-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_jacopo-della-quercia-bio_page_90","","90","jacopo-della-quercia","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_jacopo-della-quercia-bio_page_90","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Jacopo della Quercia, Page 90","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_jacopo-della-quercia-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_90","90","jacopo-della-quercia","2","manifestation"
"viewsari:the_lives_1568_volume-2_jacopo-della-quercia-bio_page_91","viewsari:page","fabio:Expression","The Lives, 1568, Vol. 2, Life of Jacopo della Quercia, Page 91","viewsari:the_lives_1568_volume-2_jacopo-della-quercia-bio","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_jacopo-della-quercia-bio_page_91","","91","jacopo-della-quercia","2","expression"
"viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_jacopo-della-quercia-bio_page_91","viewsari:page web representation","fabio:WebPage","Gutenberg Web Version of Life of Jacopo della Quercia, Page 91","viewsari:the_lives_1568_gutenberg_web_version_of_volume-2_jacopo-della-quercia-bio","","https://www.gutenberg.org/files/25759/25759-h/25759-h.htm#Page_91","91","jacopo-della-quercia","2","manifestation"
