"instance_id","rdf:type","rdfs:label","viewsari:involves","viewsari:involves_2","prov:wasGeneratedBy"
"viewsari:cooccurrence_cim-gio_1","viewsari:cooccurrence","Co-occurrence of Cimabue, Giovanni and Giotto, Vol. 1, Para. 13","viewsari:cimabue-giovanni","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-ted_1","viewsari:cooccurrence","Co-occurrence of Buono and Tedesco, Jacopo (Lapo), Vol. 1, Para. 17","viewsari:buono","viewsari:tedesco-jacopo-lapo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bru-lap_1","viewsari:cooccurrence","Co-occurrence of Brunelleschi, Filippo (Filippo di Ser Brunellesco) and Lapo, Arnolfo di (Arnolfo Lapi), Vol. 1, Para. 27","viewsari:brunelleschi-filippo-filippo-di-ser-brunellesco","viewsari:lapo-arnolfo-di-arnolfo-lapi","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fuc-pis_1","viewsari:cooccurrence","Co-occurrence of Fuccio and Pisano, Niccola, Vol. 1, Para. 37","viewsari:fuccio","viewsari:pisano-niccola","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_pis-pis_1","viewsari:cooccurrence","Co-occurrence of Pisano, Giovanni and Pisano, Niccola, Vol. 1, Para. 46","viewsari:pisano-giovanni","viewsari:pisano-niccola","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cim-taf_1","viewsari:cooccurrence","Co-occurrence of Cimabue, Giovanni and Tafi, Andrea, Vol. 1, Para. 70","viewsari:cimabue-giovanni","viewsari:tafi-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_apo-taf_1","viewsari:cooccurrence","Co-occurrence of Apollonio and Tafi, Andrea, Vol. 1, Para. 73","viewsari:apollonio","viewsari:tafi-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gio-taf_1","viewsari:cooccurrence","Co-occurrence of Giotto and Tafi, Andrea, Vol. 1, Para. 78","viewsari:giotto","viewsari:tafi-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gad-gio_1","viewsari:cooccurrence","Co-occurrence of Gaddi, Gaddo and Giotto, Vol. 1, Para. 229","viewsari:gaddi-gaddo","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cim-mar_1","viewsari:cooccurrence","Co-occurrence of Cimabue, Giovanni and Margaritone, Vol. 1, Para. 89","viewsari:cimabue-giovanni","viewsari:margaritone","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mar-ted_1","viewsari:cooccurrence","Co-occurrence of Margaritone and Tedesco, Jacopo (Lapo), Vol. 1, Para. 90","viewsari:margaritone","viewsari:tedesco-jacopo-lapo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-gio_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti) and Giotto, Vol. 1, Para. 111","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cap-gio_1","viewsari:cooccurrence","Co-occurrence of Capanna, Puccio and Giotto, Vol. 1, Para. 118","viewsari:capanna-puccio","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_agn-pis_1","viewsari:cooccurrence","Co-occurrence of Agnolo (of Siena) and Pisano, Giovanni, Vol. 1, Para. 129","viewsari:agnolo-of-siena","viewsari:pisano-giovanni","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_agn-ago_1","viewsari:cooccurrence","Co-occurrence of Agnolo (of Siena) and Agostino (of Siena), Vol. 1, Para. 129","viewsari:agnolo-of-siena","viewsari:agostino-of-siena","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ago-pis_1","viewsari:cooccurrence","Co-occurrence of Agostino (of Siena) and Pisano, Giovanni, Vol. 1, Para. 130","viewsari:agostino-of-siena","viewsari:pisano-giovanni","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ago-gio_1","viewsari:cooccurrence","Co-occurrence of Agostino (of Siena) and Giotto, Vol. 1, Para. 131","viewsari:agostino-of-siena","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_agn-gio_1","viewsari:cooccurrence","Co-occurrence of Agnolo (of Siena) and Giotto, Vol. 1, Para. 131","viewsari:agnolo-of-siena","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gio-ste_1","viewsari:cooccurrence","Co-occurrence of Giotto and Stefano, Vol. 1, Para. 153","viewsari:giotto","viewsari:stefano","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gio-san_1","viewsari:cooccurrence","Co-occurrence of Giotto and Sanese, Ugolino (Ugolino da Siena), Vol. 1, Para. 154","viewsari:giotto","viewsari:sanese-ugolino-ugolino-da-siena","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gio-lau_1","viewsari:cooccurrence","Co-occurrence of Giotto and Laurati, Pietro (Pietro Lorenzetti), Vol. 1, Para. 157","viewsari:giotto","viewsari:laurati-pietro-pietro-lorenzetti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bol-lau_1","viewsari:cooccurrence","Co-occurrence of Bologhini, Bartolommeo and Laurati, Pietro (Pietro Lorenzetti), Vol. 1, Para. 161","viewsari:bologhini-bartolommeo","viewsari:laurati-pietro-pietro-lorenzetti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gad-pis_1","viewsari:cooccurrence","Co-occurrence of Gaddi, Taddeo and Pisano, Andrea, Vol. 1, Para. 172","viewsari:gaddi-taddeo","viewsari:pisano-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_pis-pis_1","viewsari:cooccurrence","Co-occurrence of Pisano, Andrea and Pisano, Tommaso, Vol. 1, Para. 174","viewsari:pisano-andrea","viewsari:pisano-tommaso","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buf-taf_1","viewsari:cooccurrence","Co-occurrence of Buffalmacco, Buonamico and Tafi, Andrea, Vol. 1, Para. 178","viewsari:buffalmacco-buonamico","viewsari:tafi-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buf-gio_1","viewsari:cooccurrence","Co-occurrence of Buffalmacco, Buonamico and Giovanni, Bruno di, Vol. 1, Para. 192","viewsari:buffalmacco-buonamico","viewsari:giovanni-bruno-di","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cav-gio_1","viewsari:cooccurrence","Co-occurrence of Cavallini, Pietro and Giotto, Vol. 1, Para. 203","viewsari:cavallini-pietro","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ang-cav_1","viewsari:cooccurrence","Co-occurrence of Angelico, Fra (Fra Giovanni da Fiesole) and Cavallini, Pietro, Vol. 1, Para. 204","viewsari:angelico-fra-fra-giovanni-da-fiesole","viewsari:cavallini-pietro","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mem-mem_1","viewsari:cooccurrence","Co-occurrence of Memmi, Lippo and Memmi, Simone (Simone Martini, or Sanese), Vol. 1, Para. 223","viewsari:memmi-lippo","viewsari:memmi-simone-simone-martini-or-sanese","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gad-mem_1","viewsari:cooccurrence","Co-occurrence of Gaddi, Taddeo and Memmi, Simone (Simone Martini, or Sanese), Vol. 1, Para. 243","viewsari:gaddi-taddeo","viewsari:memmi-simone-simone-martini-or-sanese","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gad-gad_1","viewsari:cooccurrence","Co-occurrence of Gaddi, Giovanni and Gaddi, Taddeo, Vol. 1, Para. 245","viewsari:gaddi-giovanni","viewsari:gaddi-taddeo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mil-gad_1","viewsari:cooccurrence","Co-occurrence of Milano, Giovanni da and Gaddi, Taddeo, Vol. 1, Para. 245","viewsari:milano-giovanni-da","viewsari:gaddi-taddeo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gad-gio_1","viewsari:cooccurrence","Co-occurrence of Gaddi, Taddeo and Giotto, Vol. 1, Para. 246","viewsari:gaddi-taddeo","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_orc-orc_1","viewsari:cooccurrence","Co-occurrence of Orcagna, Andrea di Cione and Orcagna, Bernardo di Cione, Vol. 1, Para. 250","viewsari:orcagna-andrea-di-cione","viewsari:orcagna-bernardo-di-cione","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buf-orc_1","viewsari:cooccurrence","Co-occurrence of Buffalmacco, Buonamico and Orcagna, Andrea di Cione, Vol. 1, Para. 251","viewsari:buffalmacco-buonamico","viewsari:orcagna-andrea-di-cione","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_orc-orc_1","viewsari:cooccurrence","Co-occurrence of Orcagna, Andrea di Cione and Orcagna, Jacopo di Cione, Vol. 1, Para. 257","viewsari:orcagna-andrea-di-cione","viewsari:orcagna-jacopo-di-cione","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gad-gad_1","viewsari:cooccurrence","Co-occurrence of Gaddi, Agnolo and Gaddi, Giovanni, Vol. 1, Para. 279","viewsari:gaddi-agnolo","viewsari:gaddi-giovanni","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gad-gad_1","viewsari:cooccurrence","Co-occurrence of Gaddi, Agnolo and Gaddi, Taddeo, Vol. 1, Para. 280","viewsari:gaddi-agnolo","viewsari:gaddi-taddeo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gad-gio_2","viewsari:cooccurrence","Co-occurrence of Gaddi, Taddeo and Giotto, Vol. 2, Para. 12","viewsari:gaddi-taddeo","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cas-gio_1","viewsari:cooccurrence","Co-occurrence of Casentino, Jacopo di and Giotto, Vol. 2, Para. 12","viewsari:casentino-jacopo-di","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cas-gad_1","viewsari:cooccurrence","Co-occurrence of Casentino, Jacopo di and Gaddi, Taddeo, Vol. 2, Para. 12","viewsari:casentino-jacopo-di","viewsari:gaddi-taddeo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_are-cas_1","viewsari:cooccurrence","Co-occurrence of Aretino, Spinello and Casentino, Jacopo di, Vol. 2, Para. 19","viewsari:aretino-spinello","viewsari:casentino-jacopo-di","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cas-dad_1","viewsari:cooccurrence","Co-occurrence of Casentino, Jacopo di and Daddi, Bernardo, Vol. 2, Para. 15","viewsari:casentino-jacopo-di","viewsari:daddi-bernardo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_are-dad_1","viewsari:cooccurrence","Co-occurrence of Aretino, Spinello and Daddi, Bernardo, Vol. 2, Para. 15","viewsari:aretino-spinello","viewsari:daddi-bernardo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_are-gio_1","viewsari:cooccurrence","Co-occurrence of Aretino, Spinello and Giotto, Vol. 2, Para. 26","viewsari:aretino-spinello","viewsari:giotto","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_sta-vin_1","viewsari:cooccurrence","Co-occurrence of Starnina, Gherardo and Viniziano, Antonio, Vol. 2, Para. 34","viewsari:starnina-gherardo","viewsari:viniziano-antonio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bic-mon_1","viewsari:cooccurrence","Co-occurrence of Bicci, Lorenzo di and Montepulciano, Marco da, Vol. 2, Para. 58","viewsari:bicci-lorenzo-di","viewsari:montepulciano-marco-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cri-sim_1","viewsari:cooccurrence","Co-occurrence of Cristofano and Simone, Vol. 2, Para. 82","viewsari:cristofano","viewsari:simone","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ava-cri_1","viewsari:cooccurrence","Co-occurrence of Avanzi, Jacopo (Jacopo Davanzo) and Cristofano, Vol. 2, Para. 82","viewsari:avanzi-jacopo-jacopo-davanzo","viewsari:cristofano","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_cri-gal_1","viewsari:cooccurrence","Co-occurrence of Cristofano and Galassi, Galasso (Galasso Ferrarese), Vol. 2, Para. 82","viewsari:cristofano","viewsari:galassi-galasso-galasso-ferrarese","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ava-sim_1","viewsari:cooccurrence","Co-occurrence of Avanzi, Jacopo (Jacopo Davanzo) and Simone, Vol. 2, Para. 82","viewsari:avanzi-jacopo-jacopo-davanzo","viewsari:simone","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gal-sim_1","viewsari:cooccurrence","Co-occurrence of Galassi, Galasso (Galasso Ferrarese) and Simone, Vol. 2, Para. 82","viewsari:galassi-galasso-galasso-ferrarese","viewsari:simone","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ava-gal_1","viewsari:cooccurrence","Co-occurrence of Avanzi, Jacopo (Jacopo Davanzo) and Galassi, Galasso (Galasso Ferrarese), Vol. 2, Para. 82","viewsari:avanzi-jacopo-jacopo-davanzo","viewsari:galassi-galasso-galasso-ferrarese","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ban-don_1","viewsari:cooccurrence","Co-occurrence of Banco, Nanni d' Antonio di and Donato (Donatello), Vol. 2, Para. 89","viewsari:banco-nanni-d-antonio-di","viewsari:donato-donatello","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_gio-rob_1","viewsari:cooccurrence","Co-occurrence of Giotto and Robbia, Luca della, Vol. 2, Para. 93","viewsari:giotto","viewsari:robbia-luca-della","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-rob_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Robbia, Luca della, Vol. 2, Para. 93","viewsari:donato-donatello","viewsari:robbia-luca-della","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_rob-rob_1","viewsari:cooccurrence","Co-occurrence of Robbia, Agostino della and Robbia, Luca della, Vol. 2, Para. 101","viewsari:robbia-agostino-della","viewsari:robbia-luca-della","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_rob-rob_1","viewsari:cooccurrence","Co-occurrence of Robbia, Girolamo della and Robbia, Luca della, Vol. 2, Para. 103","viewsari:robbia-girolamo-della","viewsari:robbia-luca-della","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_rob-rob_1","viewsari:cooccurrence","Co-occurrence of Robbia, Girolamo della and Robbia, Luca della (the younger), Vol. 2, Para. 103","viewsari:robbia-girolamo-della","viewsari:robbia-luca-della-the-younger","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-ucc_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Uccello, Paolo, Vol. 2, Para. 116","viewsari:donato-donatello","viewsari:uccello-paolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-ghi_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Bartoluccio and Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti), Vol. 2, Para. 119","viewsari:ghiberti-bartoluccio","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-ghi_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Ghiberti, Bartoluccio, Vol. 2, Para. 123","viewsari:donato-donatello","viewsari:ghiberti-bartoluccio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_col-ghi_1","viewsari:cooccurrence","Co-occurrence of Colle, Simone da (Simone de' Bronzi) and Ghiberti, Bartoluccio, Vol. 2, Para. 123","viewsari:colle-simone-da-simone-de-bronzi","viewsari:ghiberti-bartoluccio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_col-don_1","viewsari:cooccurrence","Co-occurrence of Colle, Simone da (Simone de' Bronzi) and Donato (Donatello), Vol. 2, Para. 180","viewsari:colle-simone-da-simone-de-bronzi","viewsari:donato-donatello","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-pis_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti) and Pisano, Andrea, Vol. 2, Para. 136","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:pisano-andrea","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-ghi_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti), Vol. 2, Para. 140","viewsari:buonarroti-michelagnolo","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-ghi_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Bonaccorso and Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti), Vol. 2, Para. 143","viewsari:ghiberti-bonaccorso","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-pol_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Bonaccorso and Polycletus, Vol. 2, Para. 143","viewsari:ghiberti-bonaccorso","viewsari:polycletus","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-pol_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti) and Polycletus, Vol. 2, Para. 143","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:polycletus","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-ghi_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti) and Ghiberti, Vittorio, Vol. 2, Para. 147","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:ghiberti-vittorio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-pan_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti) and Panicale, Masolino da, Vol. 2, Para. 152","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:panicale-masolino-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_are-spi_1","viewsari:cooccurrence","Co-occurrence of Aretino, Spinello and Spinelli, Parri, Vol. 2, Para. 162","viewsari:aretino-spinello","viewsari:spinelli-parri","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mas-ucc_1","viewsari:cooccurrence","Co-occurrence of Masaccio and Uccello, Paolo, Vol. 2, Para. 163","viewsari:masaccio","viewsari:uccello-paolo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bru-mas_1","viewsari:cooccurrence","Co-occurrence of Brunelleschi, Filippo (Filippo di Ser Brunellesco) and Masaccio, Vol. 2, Para. 171","viewsari:brunelleschi-filippo-filippo-di-ser-brunellesco","viewsari:masaccio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bru-don_1","viewsari:cooccurrence","Co-occurrence of Brunelleschi, Filippo (Filippo di Ser Brunellesco) and Donato (Donatello), Vol. 2, Para. 220","viewsari:brunelleschi-filippo-filippo-di-ser-brunellesco","viewsari:donato-donatello","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-val_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Valdambrina, Francesco di, Vol. 2, Para. 180","viewsari:donato-donatello","viewsari:valdambrina-francesco-di","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-ghi_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti), Vol. 2, Para. 182","viewsari:donato-donatello","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_col-val_1","viewsari:cooccurrence","Co-occurrence of Colle, Simone da (Simone de' Bronzi) and Valdambrina, Francesco di, Vol. 2, Para. 180","viewsari:colle-simone-da-simone-de-bronzi","viewsari:valdambrina-francesco-di","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ghi-val_1","viewsari:cooccurrence","Co-occurrence of Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti) and Valdambrina, Francesco di, Vol. 2, Para. 180","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:valdambrina-francesco-di","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bru-val_1","viewsari:cooccurrence","Co-occurrence of Brunelleschi, Filippo (Filippo di Ser Brunellesco) and Valdambrina, Francesco di, Vol. 2, Para. 180","viewsari:brunelleschi-filippo-filippo-di-ser-brunellesco","viewsari:valdambrina-francesco-di","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_col-ghi_1","viewsari:cooccurrence","Co-occurrence of Colle, Simone da (Simone de' Bronzi) and Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti), Vol. 2, Para. 180","viewsari:colle-simone-da-simone-de-bronzi","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bru-col_1","viewsari:cooccurrence","Co-occurrence of Brunelleschi, Filippo (Filippo di Ser Brunellesco) and Colle, Simone da (Simone de' Bronzi), Vol. 2, Para. 180","viewsari:brunelleschi-filippo-filippo-di-ser-brunellesco","viewsari:colle-simone-da-simone-de-bronzi","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bru-ghi_1","viewsari:cooccurrence","Co-occurrence of Brunelleschi, Filippo (Filippo di Ser Brunellesco) and Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti), Vol. 2, Para. 194","viewsari:brunelleschi-filippo-filippo-di-ser-brunellesco","viewsari:ghiberti-lorenzo-lorenzo-di-bartoluccio-ghiberti-or-lorenzo-di-cione-ghiberti","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-sim_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Simone (brother of Donatello), Vol. 2, Para. 230","viewsari:donato-donatello","viewsari:simone-brother-of-donatello","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_buo-don_1","viewsari:cooccurrence","Co-occurrence of Buonarroti, Michelagnolo and Donato (Donatello), Vol. 2, Para. 239","viewsari:buonarroti-michelagnolo","viewsari:donato-donatello","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-mic_1","viewsari:cooccurrence","Co-occurrence of Donato (Donatello) and Michelozzo Michelozzi, Vol. 2, Para. 241","viewsari:donato-donatello","viewsari:michelozzo-michelozzi","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fil-par_1","viewsari:cooccurrence","Co-occurrence of Filarete, Antonio and Partigiani, Pagno di Lapo, Vol. 2, Para. 249","viewsari:filarete-antonio","viewsari:partigiani-pagno-di-lapo","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ciu-fil_1","viewsari:cooccurrence","Co-occurrence of Ciuffagni, Bernardo and Filarete, Antonio, Vol. 3, Para. 7","viewsari:ciuffagni-bernardo","viewsari:filarete-antonio","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_bru-mai_1","viewsari:cooccurrence","Co-occurrence of Brunelleschi, Filippo (Filippo di Ser Brunellesco) and Maiano, Giuliano da, Vol. 3, Para. 10","viewsari:brunelleschi-filippo-filippo-di-ser-brunellesco","viewsari:maiano-giuliano-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_mai-mai_1","viewsari:cooccurrence","Co-occurrence of Maiano, Benedetto da and Maiano, Giuliano da, Vol. 3, Para. 14","viewsari:maiano-benedetto-da","viewsari:maiano-giuliano-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-mai_1","viewsari:cooccurrence","Co-occurrence of Donzello, Polito del and Maiano, Benedetto da, Vol. 3, Para. 14","viewsari:donzello-polito-del","viewsari:maiano-benedetto-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_don-mai_1","viewsari:cooccurrence","Co-occurrence of Donzello, Polito del and Maiano, Giuliano da, Vol. 3, Para. 14","viewsari:donzello-polito-del","viewsari:maiano-giuliano-da","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_ang-fra_1","viewsari:cooccurrence","Co-occurrence of Angelo, Lorentino d' and Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro), Vol. 3, Para. 24","viewsari:angelo-lorentino-d","viewsari:francesca-piero-della-piero-borghese-or-piero-dal-borgo-a-san-sepolcro","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_fra-vas_1","viewsari:cooccurrence","Co-occurrence of Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro) and Vasari, Lazzaro (the elder), Vol. 3, Para. 58","viewsari:francesca-piero-della-piero-borghese-or-piero-dal-borgo-a-san-sepolcro","viewsari:vasari-lazzaro-the-elder","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_vas-vas_1","viewsari:cooccurrence","Co-occurrence of Vasari, Giorgio and Vasari, Lazzaro (the elder), Vol. 3, Para. 61","viewsari:vasari-giorgio","viewsari:vasari-lazzaro-the-elder","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_vas-vas_1","viewsari:cooccurrence","Co-occurrence of Vasari, Giorgio (son of Lazzaro Vasari, the elder) and Vasari, Lazzaro (the elder), Vol. 3, Para. 61","viewsari:vasari-giorgio-son-of-lazzaro-vasari-the-elder","viewsari:vasari-lazzaro-the-elder","viewsari:cooccurrence_extraction_run_1"
"viewsari:cooccurrence_eyc-mes_1","viewsari:cooccurrence","Co-occurrence of Eyck, Jan van (Johann of Bruges) and Messina, Antonello da, Vol. 3, Para. 68","viewsari:eyck-jan-van-johann-of-bruges","viewsari:messina-antonello-da","viewsari:cooccurrence_extraction_run_1"
